version,caseid,profile_gender,profile_age,profile_state,profile_relig,w3qual,w3p_ideo,w3reg,w3regstate,w3turnout,w3hsvote,w3hswho,w3dthonest,w3dem1honest,w3socmedia2_f,w3socmedia2_i,w3socmedia2_s,w3socmedia2_t,w3startdt,w3enddt,w3device
ANES 2020-22 Social Media Study 20230705,2726,1,36,OH,1,1,5,1,-1,4,1,2,4,5,1,2,2,1,11/10/2022 17:28,11/10/2022 17:46,Smartphone
ANES 2020-22 Social Media Study 20230705,2727,1,70,TX,12,-6,6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2728,2,57,MI,12,1,-6,1,-1,4,1,1,5,3,-1,-1,-1,-1,11/10/2022 19:39,11/10/2022 20:21,Smartphone
ANES 2020-22 Social Media Study 20230705,2729,1,44,WI,11,1,-6,1,-1,1,2,-1,5,3,1,2,2,1,11/10/2022 16:52,11/10/2022 17:07,Desktop
ANES 2020-22 Social Media Study 20230705,2730,1,50,CA,11,1,-6,1,-1,3,2,-1,5,5,1,2,2,1,11/22/2022 13:06,11/22/2022 13:26,Desktop
ANES 2020-22 Social Media Study 20230705,2731,2,46,NM,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2732,2,32,TX,1,1,-6,1,TX,1,1,2,5,5,1,1,1,-7,11/9/2022 16:35,11/9/2022 16:50,Smartphone
ANES 2020-22 Social Media Study 20230705,2733,1,64,MO,12,1,-6,1,-1,4,1,2,3,5,1,2,2,2,11/11/2022 7:24,11/11/2022 7:57,Desktop
ANES 2020-22 Social Media Study 20230705,2734,1,67,NE,1,1,-6,1,-1,4,1,2,3,5,2,1,2,2,11/10/2022 19:25,11/10/2022 19:57,Smartphone
ANES 2020-22 Social Media Study 20230705,2735,1,48,FL,12,1,-6,1,FL,4,2,-1,2,5,2,-7,-7,1,11/10/2022 22:27,11/10/2022 22:47,Smartphone
ANES 2020-22 Social Media Study 20230705,2736,1,45,CA,14,1,-6,1,-1,4,1,1,5,4,1,1,2,1,11/10/2022 12:48,11/10/2022 13:08,Desktop
ANES 2020-22 Social Media Study 20230705,2737,1,33,ME,14,1,-6,1,-1,4,1,1,5,2,1,2,2,1,11/10/2022 14:11,11/10/2022 14:33,Smartphone
ANES 2020-22 Social Media Study 20230705,2738,1,72,CA,11,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/17/2022 16:16,11/17/2022 16:47,Desktop
ANES 2020-22 Social Media Study 20230705,2740,2,55,WA,1,-6,8,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2741,2,74,MN,2,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/12/2022 22:54,11/12/2022 23:36,Desktop
ANES 2020-22 Social Media Study 20230705,2742,1,37,NV,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2743,1,80,IA,2,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/11/2022 8:43,11/11/2022 9:13,Desktop
ANES 2020-22 Social Media Study 20230705,2744,1,55,NC,1,1,-6,1,-1,4,1,2,5,5,-1,-1,-1,-1,11/10/2022 16:10,11/10/2022 16:29,Desktop
ANES 2020-22 Social Media Study 20230705,2745,1,71,MI,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2746,1,61,NV,11,1,-6,1,-1,4,1,2,4,5,-1,-1,-1,-1,11/10/2022 14:31,11/10/2022 15:07,Smartphone
ANES 2020-22 Social Media Study 20230705,2747,1,62,TX,1,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,11/10/2022 22:51,11/10/2022 23:08,Desktop
ANES 2020-22 Social Media Study 20230705,2748,2,42,NC,14,1,-6,1,-1,4,1,1,5,4,1,1,-7,2,11/15/2022 10:19,11/15/2022 10:38,Desktop
ANES 2020-22 Social Media Study 20230705,2749,1,27,ID,2,1,-6,1,-1,3,1,2,2,2,1,1,1,1,11/11/2022 0:45,11/11/2022 1:06,Smartphone
ANES 2020-22 Social Media Study 20230705,2750,1,79,IA,1,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/10/2022 16:05,11/10/2022 16:44,Desktop
ANES 2020-22 Social Media Study 20230705,2751,1,35,ID,9,1,-6,1,-1,4,1,1,5,2,1,1,1,1,11/10/2022 14:07,11/10/2022 14:47,Smartphone
ANES 2020-22 Social Media Study 20230705,2752,2,73,GA,1,1,-6,1,-1,4,1,2,2,5,1,-7,-7,-7,11/10/2022 14:06,11/10/2022 15:05,Smartphone
ANES 2020-22 Social Media Study 20230705,2753,1,61,NM,9,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/10/2022 18:12,11/10/2022 18:56,Desktop
ANES 2020-22 Social Media Study 20230705,2754,1,36,MN,2,1,-6,1,-1,4,1,2,1,5,2,1,2,1,11/10/2022 17:51,11/10/2022 18:09,Smartphone
ANES 2020-22 Social Media Study 20230705,2755,1,63,OR,2,1,-6,1,-1,4,1,2,3,5,-1,-1,-1,-1,11/12/2022 12:39,11/12/2022 12:59,Desktop
ANES 2020-22 Social Media Study 20230705,2756,1,33,NE,1,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/9/2022 15:08,11/9/2022 15:49,Smartphone
ANES 2020-22 Social Media Study 20230705,2757,2,71,KY,2,1,-6,1,-1,4,1,2,4,4,2,2,2,2,11/10/2022 14:10,11/11/2022 11:27,Desktop
ANES 2020-22 Social Media Study 20230705,2758,1,74,WA,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2760,1,33,KY,10,1,-6,2,-1,3,1,1,5,4,1,2,2,2,11/10/2022 16:50,11/10/2022 17:26,Smartphone
ANES 2020-22 Social Media Study 20230705,2761,2,62,MI,2,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/12/2022 18:22,11/12/2022 18:50,Desktop
ANES 2020-22 Social Media Study 20230705,2762,1,19,CA,14,1,-6,1,-1,4,1,2,5,5,1,2,2,2,11/10/2022 20:13,11/10/2022 20:26,Desktop
ANES 2020-22 Social Media Study 20230705,2763,1,70,FL,2,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/11/2022 9:05,11/11/2022 9:45,Desktop
ANES 2020-22 Social Media Study 20230705,2764,1,67,OH,2,1,-6,1,-1,4,1,1,5,4,1,-7,-7,2,11/10/2022 21:42,11/10/2022 22:18,Desktop
ANES 2020-22 Social Media Study 20230705,2765,1,72,OH,12,1,-6,1,OH,4,1,2,3,5,1,-7,-7,1,11/10/2022 16:21,11/12/2022 16:51,Desktop
ANES 2020-22 Social Media Study 20230705,2766,2,35,IL,14,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/10/2022 16:04,11/10/2022 16:35,Smartphone
ANES 2020-22 Social Media Study 20230705,2767,1,70,GA,1,1,-6,1,-1,4,1,1,5,1,2,2,2,2,11/10/2022 15:14,11/11/2022 12:43,Smartphone
ANES 2020-22 Social Media Study 20230705,2768,1,53,CA,14,1,-6,1,-1,4,1,1,5,1,1,-7,-7,-7,11/10/2022 19:50,11/10/2022 20:26,Smartphone
ANES 2020-22 Social Media Study 20230705,2769,2,42,CA,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2770,2,28,WI,9,1,-6,1,-1,4,1,1,5,2,1,2,2,1,11/11/2022 10:33,11/11/2022 10:53,Smartphone
ANES 2020-22 Social Media Study 20230705,2772,2,31,IN,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2773,2,74,MD,1,1,-6,1,-1,4,2,-1,5,1,1,2,2,2,11/10/2022 18:14,11/10/2022 19:11,Desktop
ANES 2020-22 Social Media Study 20230705,2774,1,34,CT,11,1,-6,1,-1,1,1,3,5,4,2,2,2,2,11/10/2022 16:36,11/10/2022 17:34,Smartphone
ANES 2020-22 Social Media Study 20230705,2775,1,80,FL,1,1,-6,1,-1,4,1,2,4,5,1,1,-7,2,11/11/2022 14:47,11/11/2022 15:23,Desktop
ANES 2020-22 Social Media Study 20230705,2776,2,39,OH,1,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/11/2022 16:21,11/11/2022 16:29,Desktop
ANES 2020-22 Social Media Study 20230705,2777,1,32,MI,2,1,-6,1,-1,4,1,2,4,5,1,1,2,2,11/10/2022 19:28,11/10/2022 19:43,Smartphone
ANES 2020-22 Social Media Study 20230705,2778,2,59,MA,1,1,-6,1,-1,4,1,1,5,3,1,1,1,2,11/11/2022 2:13,11/11/2022 2:36,Smartphone
ANES 2020-22 Social Media Study 20230705,2779,2,36,NJ,11,1,-6,1,-1,4,1,1,5,4,1,1,1,1,11/10/2022 17:07,11/10/2022 17:56,Desktop
ANES 2020-22 Social Media Study 20230705,2780,2,69,MA,1,1,-6,1,-1,4,1,1,5,2,2,2,-7,2,11/10/2022 16:37,11/10/2022 17:21,Desktop
ANES 2020-22 Social Media Study 20230705,2781,1,57,AR,1,1,-6,1,-1,4,1,2,5,4,2,2,2,2,11/16/2022 17:35,11/21/2022 9:34,Smartphone
ANES 2020-22 Social Media Study 20230705,2782,1,67,PA,10,1,-6,1,-1,4,1,1,5,3,2,-7,-7,-7,11/10/2022 16:07,11/10/2022 16:31,Desktop
ANES 2020-22 Social Media Study 20230705,2783,1,62,WA,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2784,2,48,UT,11,1,-6,1,-1,4,1,2,5,3,1,2,-7,2,11/15/2022 16:25,11/15/2022 16:45,Smartphone
ANES 2020-22 Social Media Study 20230705,2785,1,32,NE,10,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2786,2,55,NY,2,1,-6,2,-1,1,2,-1,1,5,1,2,2,2,11/10/2022 18:16,11/10/2022 18:41,Smartphone
ANES 2020-22 Social Media Study 20230705,2787,2,36,NC,2,1,2,1,-1,4,1,1,5,2,2,1,2,2,11/21/2022 14:07,11/21/2022 14:26,Smartphone
ANES 2020-22 Social Media Study 20230705,2788,2,34,CA,9,1,-6,1,-1,4,2,-1,5,5,2,2,2,2,12/4/2022 6:22,12/4/2022 6:44,Smartphone
ANES 2020-22 Social Media Study 20230705,2789,2,23,OK,12,1,-6,2,-1,1,2,-1,5,3,1,2,2,2,11/13/2022 1:09,11/15/2022 13:13,Smartphone
ANES 2020-22 Social Media Study 20230705,2790,1,31,CA,2,1,-6,1,-1,4,1,1,5,1,1,1,2,2,11/10/2022 20:31,11/10/2022 20:50,Smartphone
ANES 2020-22 Social Media Study 20230705,2791,1,49,CA,11,1,-6,1,-1,2,2,-1,5,4,1,1,1,1,11/10/2022 21:34,11/10/2022 22:01,Smartphone
ANES 2020-22 Social Media Study 20230705,2792,1,59,IL,10,1,-6,1,-1,4,1,2,3,5,-7,2,-7,-7,11/11/2022 13:29,11/11/2022 13:52,Desktop
ANES 2020-22 Social Media Study 20230705,2793,1,27,DC,14,1,-6,3,-1,2,2,-1,5,5,1,2,2,2,11/11/2022 13:40,11/11/2022 13:57,Desktop
ANES 2020-22 Social Media Study 20230705,2794,2,53,AL,12,1,-6,1,-1,4,1,2,3,5,1,1,2,2,11/12/2022 20:07,11/12/2022 20:39,Smartphone
ANES 2020-22 Social Media Study 20230705,2795,2,34,MA,2,1,-6,1,-1,4,1,1,5,2,1,1,2,-7,11/12/2022 8:27,11/12/2022 9:05,Smartphone
ANES 2020-22 Social Media Study 20230705,2796,2,26,TX,2,1,-6,2,-1,2,2,-1,3,3,1,1,1,2,12/7/2022 11:15,12/7/2022 11:29,Smartphone
ANES 2020-22 Social Media Study 20230705,2797,2,73,MT,1,1,-6,1,-1,4,1,2,3,5,1,1,2,2,11/10/2022 16:33,11/10/2022 17:19,Desktop
ANES 2020-22 Social Media Study 20230705,2798,1,55,NJ,2,1,-6,1,-1,3,2,-1,5,5,1,1,2,1,11/10/2022 22:17,11/10/2022 22:36,Desktop
ANES 2020-22 Social Media Study 20230705,2799,1,24,CA,11,1,-6,1,-1,1,2,-1,5,4,1,2,2,1,11/10/2022 13:39,11/11/2022 3:05,Smartphone
ANES 2020-22 Social Media Study 20230705,2800,2,46,PA,11,1,-6,1,-1,4,1,1,5,1,1,-7,-7,-7,11/12/2022 7:17,11/17/2022 6:37,Desktop
ANES 2020-22 Social Media Study 20230705,2801,1,66,CA,1,1,-6,1,-1,4,1,1,5,3,1,2,2,2,11/12/2022 15:11,11/12/2022 15:45,Desktop
ANES 2020-22 Social Media Study 20230705,2802,1,24,CA,11,1,-6,1,-1,1,2,-1,2,2,1,1,2,2,11/10/2022 14:31,11/10/2022 14:59,Desktop
ANES 2020-22 Social Media Study 20230705,2803,1,32,OH,9,1,-6,1,-1,2,2,-1,1,5,2,2,2,2,11/10/2022 15:07,11/10/2022 20:40,Smartphone
ANES 2020-22 Social Media Study 20230705,2804,1,55,IN,11,1,-6,1,-1,4,1,1,5,2,1,1,2,1,11/10/2022 18:21,11/10/2022 18:45,Smartphone
ANES 2020-22 Social Media Study 20230705,2805,1,43,CA,12,1,-6,1,-1,1,2,-1,5,5,1,2,2,2,11/12/2022 15:27,11/12/2022 20:45,Smartphone
ANES 2020-22 Social Media Study 20230705,2806,2,35,OH,1,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2807,1,52,IL,14,1,4,1,-1,4,1,2,5,4,1,2,2,2,1/1/2023 8:46,1/1/2023 9:05,Desktop
ANES 2020-22 Social Media Study 20230705,2808,2,34,NY,11,1,-6,1,-1,4,1,1,5,3,1,-7,2,-7,11/13/2022 13:19,11/15/2022 20:07,Smartphone
ANES 2020-22 Social Media Study 20230705,2809,1,62,IN,12,1,-6,1,-1,4,1,2,3,4,2,2,2,2,11/11/2022 9:26,11/11/2022 9:55,Desktop
ANES 2020-22 Social Media Study 20230705,2810,2,27,IN,11,1,-6,1,-1,2,2,-1,5,4,1,1,2,1,11/14/2022 6:27,11/14/2022 6:47,Smartphone
ANES 2020-22 Social Media Study 20230705,2811,1,65,VT,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2812,2,21,NJ,1,1,-6,1,-1,4,1,1,5,4,1,1,1,1,11/16/2022 10:14,11/16/2022 10:30,Smartphone
ANES 2020-22 Social Media Study 20230705,2813,1,59,IL,14,1,-6,1,-1,4,1,1,5,2,1,2,2,2,11/11/2022 21:13,11/11/2022 21:28,Desktop
ANES 2020-22 Social Media Study 20230705,2814,1,80,NJ,1,1,-6,1,-1,4,1,2,2,5,2,2,2,2,11/11/2022 10:23,11/11/2022 11:15,Desktop
ANES 2020-22 Social Media Study 20230705,2815,2,24,AL,12,9,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,11/18/2022 3:05,11/18/2022 3:17,Smartphone
ANES 2020-22 Social Media Study 20230705,2816,2,80,MO,2,1,-6,1,-1,4,1,1,5,1,1,-7,-7,1,11/10/2022 18:40,11/10/2022 19:05,Desktop
ANES 2020-22 Social Media Study 20230705,2817,1,48,AZ,14,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2818,1,25,NC,1,1,-6,1,-1,4,1,2,1,5,2,2,1,1,11/10/2022 15:33,11/14/2022 8:40,Desktop
ANES 2020-22 Social Media Study 20230705,2819,2,39,OR,14,1,-6,1,-1,4,1,2,2,5,2,2,-7,-7,11/11/2022 14:18,11/11/2022 14:32,Smartphone
ANES 2020-22 Social Media Study 20230705,2820,1,36,AZ,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2821,2,48,TX,2,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2822,2,28,MN,2,1,3,1,-1,4,1,1,5,4,1,2,2,1,11/10/2022 15:26,11/10/2022 21:23,Desktop
ANES 2020-22 Social Media Study 20230705,2823,1,64,CA,2,1,-6,1,-1,4,1,1,5,3,2,2,2,2,11/10/2022 17:24,11/10/2022 17:42,Tablet
ANES 2020-22 Social Media Study 20230705,2824,1,39,PA,11,1,-6,2,-1,1,2,-1,5,5,1,2,2,2,11/11/2022 18:31,11/11/2022 19:00,Desktop
ANES 2020-22 Social Media Study 20230705,2825,1,64,MA,10,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2826,1,50,OH,12,1,-6,1,-1,4,1,2,4,5,-1,-1,-1,-1,11/15/2022 16:56,11/15/2022 17:21,Smartphone
ANES 2020-22 Social Media Study 20230705,2827,1,66,MA,2,1,-6,1,-1,4,1,2,3,3,-1,-1,-1,-1,11/10/2022 17:30,11/10/2022 17:52,Desktop
ANES 2020-22 Social Media Study 20230705,2828,2,67,NC,9,1,-6,1,-1,4,1,1,5,1,-1,-1,-1,-1,11/16/2022 16:52,11/16/2022 17:12,Smartphone
ANES 2020-22 Social Media Study 20230705,2829,2,43,TX,1,1,-6,1,-1,4,1,1,5,3,2,2,1,2,11/10/2022 15:24,11/10/2022 16:08,Smartphone
ANES 2020-22 Social Media Study 20230705,2830,2,31,WI,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2831,1,59,ID,10,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,11/10/2022 14:43,11/10/2022 15:03,Smartphone
ANES 2020-22 Social Media Study 20230705,2832,1,27,MS,1,1,-6,1,-1,3,2,-1,5,3,1,1,2,1,11/10/2022 16:32,11/10/2022 23:36,Smartphone
ANES 2020-22 Social Media Study 20230705,2833,2,35,MO,11,1,-6,1,-1,1,1,1,5,4,1,1,2,2,11/13/2022 9:19,11/14/2022 18:53,Smartphone
ANES 2020-22 Social Media Study 20230705,2834,2,39,CA,1,1,-6,1,-1,4,1,2,1,5,-1,-1,-1,-1,11/10/2022 14:57,11/13/2022 12:27,Smartphone
ANES 2020-22 Social Media Study 20230705,2835,2,37,WA,11,-6,4,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2836,1,75,NH,14,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/12/2022 19:46,11/12/2022 20:33,Desktop
ANES 2020-22 Social Media Study 20230705,2837,1,75,OH,2,1,-6,2,-1,1,2,-1,4,5,-1,-1,-1,-1,11/10/2022 16:46,11/21/2022 17:31,Desktop
ANES 2020-22 Social Media Study 20230705,2838,1,38,ID,10,1,-6,1,-1,4,1,1,5,1,2,1,1,2,11/10/2022 14:07,11/10/2022 14:32,Smartphone
ANES 2020-22 Social Media Study 20230705,2839,1,58,MA,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2840,2,40,ND,12,1,3,1,-1,4,1,1,5,2,1,1,2,2,12/1/2022 22:49,12/1/2022 23:30,Smartphone
ANES 2020-22 Social Media Study 20230705,2841,1,34,TX,10,-6,3,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2843,2,47,NC,12,1,-6,1,-1,3,2,-1,3,5,2,2,2,2,11/10/2022 18:26,11/10/2022 18:41,Smartphone
ANES 2020-22 Social Media Study 20230705,2844,2,43,MO,1,1,6,1,-1,4,1,2,3,4,1,2,2,2,11/10/2022 18:51,11/10/2022 19:18,Smartphone
ANES 2020-22 Social Media Study 20230705,2845,2,76,IL,12,1,-6,1,-1,4,1,2,4,5,1,2,2,2,11/10/2022 21:42,11/10/2022 22:21,Desktop
ANES 2020-22 Social Media Study 20230705,2846,2,39,MA,2,1,-6,1,-1,4,1,1,5,4,2,2,2,2,11/17/2022 14:57,11/21/2022 18:51,Smartphone
ANES 2020-22 Social Media Study 20230705,2847,1,55,TX,11,1,-6,3,-1,1,1,3,5,2,1,-7,-7,-7,11/10/2022 20:24,11/10/2022 20:35,Desktop
ANES 2020-22 Social Media Study 20230705,2848,2,77,CA,12,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2849,1,27,OK,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2850,1,36,CA,9,1,-6,1,-1,4,1,2,5,4,1,1,2,2,11/11/2022 7:09,11/11/2022 7:32,Smartphone
ANES 2020-22 Social Media Study 20230705,2851,1,66,CO,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2852,1,65,DE,11,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/13/2022 12:10,11/13/2022 12:46,Desktop
ANES 2020-22 Social Media Study 20230705,2853,2,23,TX,11,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2854,2,39,OH,2,1,-6,1,-1,1,2,-1,4,5,1,2,2,2,11/18/2022 11:27,11/18/2022 11:56,Smartphone
ANES 2020-22 Social Media Study 20230705,2855,2,62,AL,1,1,-6,1,-1,4,1,2,2,5,1,1,2,2,11/10/2022 15:06,11/10/2022 15:33,Desktop
ANES 2020-22 Social Media Study 20230705,2856,2,80,NM,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2857,2,23,CA,9,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2858,2,28,ID,10,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2859,1,55,NV,12,1,-6,1,-1,4,1,1,5,5,2,2,2,1,11/10/2022 20:42,11/10/2022 21:03,Smartphone
ANES 2020-22 Social Media Study 20230705,2860,1,66,AL,9,1,-6,1,-1,4,1,2,5,4,-1,-1,-1,-1,11/10/2022 17:42,11/10/2022 18:14,Desktop
ANES 2020-22 Social Media Study 20230705,2861,1,36,NY,1,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2862,2,64,TX,2,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/12/2022 20:56,11/12/2022 21:21,Smartphone
ANES 2020-22 Social Media Study 20230705,2863,2,47,NY,12,1,-6,1,-1,2,2,-1,5,2,1,2,1,-7,11/10/2022 13:29,11/10/2022 13:47,Smartphone
ANES 2020-22 Social Media Study 20230705,2864,1,35,CA,1,1,-6,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 13:19,11/10/2022 13:41,Smartphone
ANES 2020-22 Social Media Study 20230705,2865,1,59,WV,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2866,1,37,OH,12,-6,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2867,1,63,OH,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2868,1,64,PA,12,1,-6,1,-1,4,1,1,5,1,1,1,2,2,11/10/2022 15:48,11/10/2022 16:33,Desktop
ANES 2020-22 Social Media Study 20230705,2869,2,28,MD,11,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2870,1,53,CA,9,1,-6,1,-1,4,1,1,5,2,1,2,2,1,11/10/2022 15:53,11/10/2022 16:13,Desktop
ANES 2020-22 Social Media Study 20230705,2871,2,64,NY,12,1,-6,1,-1,4,1,2,3,5,1,-7,-7,-7,11/10/2022 15:34,11/27/2022 16:47,Desktop
ANES 2020-22 Social Media Study 20230705,2872,2,30,NY,10,1,-6,1,-1,4,1,1,5,2,1,1,2,2,11/21/2022 13:07,12/16/2022 13:34,Smartphone
ANES 2020-22 Social Media Study 20230705,2873,2,57,WI,12,1,-6,1,-1,4,1,3,5,5,2,1,1,2,11/12/2022 20:55,11/12/2022 21:20,Smartphone
ANES 2020-22 Social Media Study 20230705,2874,1,26,CA,1,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2875,1,66,IN,1,1,-6,1,-1,4,2,-1,5,4,1,1,2,1,11/13/2022 12:47,11/13/2022 13:20,Smartphone
ANES 2020-22 Social Media Study 20230705,2876,2,62,CA,1,1,-6,3,-1,3,2,-1,5,2,1,1,1,2,11/11/2022 21:49,11/12/2022 0:19,Smartphone
ANES 2020-22 Social Media Study 20230705,2877,2,27,IN,12,1,-6,1,-1,1,2,-1,2,5,2,2,2,2,11/10/2022 19:43,11/11/2022 11:43,Smartphone
ANES 2020-22 Social Media Study 20230705,2878,2,68,FL,1,1,-6,1,-1,4,1,2,2,5,1,-7,-7,-7,11/10/2022 18:16,11/12/2022 18:03,Desktop
ANES 2020-22 Social Media Study 20230705,2879,1,39,PA,12,-6,-6,-6,,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,
ANES 2020-22 Social Media Study 20230705,2880,1,47,MO,11,1,4,1,-1,4,1,1,5,4,1,2,2,2,11/10/2022 14:45,11/10/2022 15:05,Smartphone
ANES 2020-22 Social Media Study 20230705,2881,1,59,CO,9,1,2,1,-1,4,1,1,5,2,2,2,2,2,11/10/2022 14:29,11/10/2022 15:00,Desktop
ANES 2020-22 Social Media Study 20230705,2882,1,47,LA,2,1,-6,1,-1,4,1,2,2,5,1,2,2,2,11/25/2022 16:22,11/25/2022 17:59,Smartphone
ANES 2020-22 Social Media Study 20230705,2883,2,39,MA,11,1,-6,2,-1,2,2,-1,3,3,1,2,2,-7,12/2/2022 20:06,12/2/2022 20:15,Smartphone
ANES 2020-22 Social Media Study 20230705,2884,2,44,WV,1,1,6,1,-1,4,1,2,4,5,1,2,2,2,11/10/2022 17:11,11/10/2022 17:43,Smartphone
ANES 2020-22 Social Media Study 20230705,2885,1,53,CT,2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,#NULL!,#NULL!,-6
ANES 2020-22 Social Media Study 20230705,2886,2,29,WA,1,1,-6,1,WA,1,2,-1,4,5,2,2,2,2,11/10/2022 12:56,11/10/2022 14:27,Smartphone
